user_id,process_sequence
user_73,"[[16.62904293343525, ""process_19""], [9.334467880118053, ""process_48""], [11.076118551123484, ""process_32""], [13.191517938985738, ""process_11""], [29.511085392745567, ""process_16""]]"
user_73,"[[16.82609110410938, ""process_10""], [29.389930262837527, ""process_16""], [10.364248424523534, ""process_14""], [9.371430877333385, ""process_1""], [12.431735894023978, ""process_11""], [37.09762175699229, ""process_25""], [26.493195207480095, ""process_18""]]"
user_73,"[[17.800444084703717, ""process_36""], [9.711951446746081, ""process_14""], [14.15499782499754, ""process_47""], [34.920221549174855, ""process_21""], [26.601835919415763, ""process_20""], [29.694283048547597, ""process_17""], [18.52612754893834, ""process_0""], [19.35528437716838, ""process_45""]]"
user_73,"[[15.89732650527521, ""process_36""], [8.49993903792958, ""process_48""], [9.230928652383051, ""process_32""], [13.953216502919668, ""process_15""], [26.091383933022787, ""process_4""], [16.374429281141044, ""process_41""], [10.001174343002395, ""process_14""]]"
user_73,"[[14.712642696278348, ""process_5""], [30.741368802522658, ""process_10""], [15.890514022778357, ""process_42""], [12.960212840392419, ""process_28""], [10.557883996666595, ""process_40""], [9.654404343198571, ""process_19""], [12.30971744061931, ""process_47""]]"
user_73,"[[18.426393809551584, ""process_19""], [28.997487162419862, ""process_12""], [16.87648623628718, ""process_33""], [8.004811896038417, ""process_1""], [13.343888309404399, ""process_11""], [37.9048601005137, ""process_38""]]"
user_73,"[[14.57625048276601, ""process_33""], [29.893831468150193, ""process_12""], [8.802357589191843, ""process_23""], [14.04760241467775, ""process_47""], [36.344786780964654, ""process_20""], [13.199658282251143, ""process_15""]]"
user_73,"[[17.569117852523327, ""process_33""], [14.693910058276327, ""process_7""], [31.111225601635862, ""process_22""], [38.31444481517199, ""process_9""], [36.643002551161814, ""process_37""], [12.412314660585505, ""process_5""]]"
user_74,"[[15.320451108890865, ""process_47""], [16.18460699389107, ""process_26""], [9.320986884628166, ""process_32""], [30.42408016176874, ""process_0""], [23.626702904419624, ""process_29""], [31.923607313202293, ""process_30""], [40.25022016552725, ""process_9""]]"
user_74,"[[13.177964075125779, ""process_47""], [15.91345856575576, ""process_36""], [35.46517142870172, ""process_6""], [40.558266089911854, ""process_49""], [15.609025461572934, ""process_26""], [9.810720117427547, ""process_2""], [34.22607415137442, ""process_1""], [24.941106571313284, ""process_10""]]"
user_74,"[[13.682766842760309, ""process_11""], [18.60111984767729, ""process_33""], [8.358753238331225, ""process_34""], [34.45356038469939, ""process_30""], [23.227794896866172, ""process_27""], [23.85968133281575, ""process_10""], [22.847519857074612, ""process_10""]]"
user_74,"[[37.747169893497684, ""process_21""], [42.559840163056805, ""process_49""], [16.318273050747628, ""process_33""], [9.663664767810285, ""process_32""], [14.985186020386566, ""process_36""], [12.809910297456415, ""process_7""]]"
user_74,"[[39.1982416062697, ""process_16""], [38.559284995591874, ""process_49""], [16.17967612905276, ""process_36""], [9.693272199692158, ""process_1""], [32.51469428596787, ""process_30""], [24.64939072830936, ""process_2""], [35.27368433538415, ""process_7""], [39.58033798718037, ""process_4""]]"
user_74,"[[39.834125994707584, ""process_25""], [40.95963735056292, ""process_4""], [17.35991949201909, ""process_5""], [9.543149761180965, ""process_34""], [33.20031272336232, ""process_24""], [30.526803192640557, ""process_16""]]"
user_74,"[[13.90113391555578, ""process_34""], [17.801080566709935, ""process_5""], [10.565414342252016, ""process_48""], [37.53706710308466, ""process_49""], [16.37018342211655, ""process_33""]]"
user_74,"[[13.12670582306577, ""process_15""], [13.426441501129721, ""process_6""], [30.635261773803293, ""process_49""], [23.71446451192633, ""process_10""], [23.11076534001953, ""process_4""], [31.000443973705696, ""process_16""]]"
user_74,"[[12.763207486281704, ""process_47""], [30.22861148317806, ""process_31""], [26.48142794681296, ""process_20""], [12.155892321525231, ""process_15""], [30.933895160266903, ""process_12""], [26.630503914321732, ""process_13""], [13.82387376330344, ""process_15""]]"
user_74,"[[16.847488566511178, ""process_5""], [37.288212575357406, ""process_17""], [35.16178067623926, ""process_44""], [40.54777194710793, ""process_48""], [15.025145784645275, ""process_33""]]"
user_74,"[[37.90756218498481, ""process_6""], [40.989063925537465, ""process_4""], [17.841814478443258, ""process_43""], [8.368113206750973, ""process_32""], [17.73696038917643, ""process_48""], [37.34450569824542, ""process_38""]]"
user_74,"[[37.940214956494565, ""process_19""], [40.920841232430895, ""process_4""], [16.562326510764215, ""process_26""], [8.959873793567757, ""process_1""], [27.921416422717975, ""process_31""], [12.465425563304969, ""process_3""]]"
user_74,"[[11.990609821905835, ""process_39""], [15.22540288530464, ""process_33""], [35.14629751956693, ""process_9""], [40.35097812598159, ""process_9""], [16.620987651836053, ""process_26""], [7.75291562267598, ""process_32""]]"
user_74,"[[11.135555011372864, ""process_7""], [14.896689818556009, ""process_26""], [10.435082525323198, ""process_32""], [31.00198560984497, ""process_23""], [23.447632671336937, ""process_32""], [35.01528769745872, ""process_25""], [38.24588569305428, ""process_35""], [15.743667792661874, ""process_47""]]"
user_74,"[[14.54914261096183, ""process_11""], [16.633040611748566, ""process_19""], [37.66499403014498, ""process_21""], [39.87838680819531, ""process_30""], [16.96314968919064, ""process_0""], [10.992562755177412, ""process_14""], [39.43973939768699, ""process_9""]]"
user_74,"[[37.52393740402371, ""process_16""], [39.13542621841352, ""process_30""], [15.91605039882431, ""process_37""], [10.369555236119417, ""process_14""], [30.2623345051191, ""process_10""], [26.85161256024147, ""process_18""], [12.527608832418375, ""process_7""]]"
user_74,"[[14.345098285682425, ""process_11""], [30.08553321970089, ""process_22""], [29.8520777628443, ""process_12""], [23.071262350284034, ""process_27""], [34.27677292277962, ""process_26""], [21.651182708529426, ""process_29""], [22.84526798954268, ""process_8""], [32.87911724428099, ""process_30""]]"
user_74,"[[13.695114814961554, ""process_28""], [20.11470411798771, ""process_44""], [19.181803834810832, ""process_41""], [35.30608778907695, ""process_40""], [38.65567512630635, ""process_9""]]"
user_74,"[[36.48990213203041, ""process_41""], [38.890531874334236, ""process_4""], [17.183259247202056, ""process_19""], [12.349288308885479, ""process_14""], [15.930270767136271, ""process_11""], [10.437887454467413, ""process_32""], [17.7444165711054, ""process_5""], [9.813313097431294, ""process_9""]]"
user_74,"[[13.235435349638978, ""process_12""], [16.536036853131588, ""process_36""], [34.698165129005105, ""process_25""], [40.12243442617399, ""process_17""], [16.099692747770167, ""process_39""], [35.849980186933706, ""process_6""], [40.10531572612587, ""process_49""], [15.63861527497584, ""process_14""]]"
user_74,"[[36.76939478007228, ""process_33""], [40.3893503220994, ""process_26""], [16.70763324113587, ""process_36""], [10.843835579576414, ""process_32""], [17.27661243255398, ""process_19""]]"
user_74,"[[39.30429473659827, ""process_18""], [16.92377391345917, ""process_8""], [36.61126112327515, ""process_4""], [43.12537780046175, ""process_4""], [17.40241177213227, ""process_26""]]"
user_74,"[[35.766620198677444, ""process_38""], [39.87971248184951, ""process_6""], [17.63564452539047, ""process_5""], [9.320087474891123, ""process_8""], [30.930639825169486, ""process_22""], [28.648131745048364, ""process_12""], [23.380651779371707, ""process_10""]]"
user_74,"[[36.05674367035847, ""process_38""], [37.164819425801745, ""process_38""], [39.21748841602132, ""process_35""], [16.19285915579041, ""process_26""], [9.093174533049572, ""process_32""]]"
user_74,"[[40.29413914822162, ""process_9""], [15.440892303658828, ""process_19""], [36.79895311526406, ""process_38""], [39.30939755501992, ""process_9""], [16.987116004655032, ""process_46""], [35.94994652851782, ""process_4""], [36.74727572118392, ""process_6""]]"
user_74,"[[13.706690184629078, ""process_47""], [16.12914016307535, ""process_15""], [35.80977780056052, ""process_25""], [40.210962926940226, ""process_49""], [16.877672611888023, ""process_36""], [9.901800380931908, ""process_32""], [29.66978600880871, ""process_43""], [30.934124709833746, ""process_16""]]"
user_74,"[[35.31894105940427, ""process_46""], [40.53342755449777, ""process_43""], [15.424853017203846, ""process_36""], [14.342864054431615, ""process_34""], [31.10929816949744, ""process_22""]]"
user_74,"[[12.383396310228298, ""process_47""], [17.368337209073474, ""process_26""], [10.812904300699353, ""process_1""], [30.452241185884503, ""process_43""], [28.027609884863804, ""process_20""], [13.01567574032246, ""process_15""], [15.121244074850303, ""process_36""]]"
user_74,"[[12.753122163052074, ""process_27""], [15.783047383631578, ""process_33""], [9.331347084212826, ""process_1""], [38.64192107996621, ""process_9""], [16.411461117430484, ""process_40""], [37.12640935630046, ""process_6""], [37.25180733345857, ""process_4""], [16.69801807451346, ""process_26""]]"
user_74,"[[14.024204045051448, ""process_18""], [30.383948976882838, ""process_12""], [27.075796718372747, ""process_18""], [28.83419576152938, ""process_17""], [30.460328329493386, ""process_22""], [28.981377004510836, ""process_22""]]"
user_74,"[[35.385605985664995, ""process_21""], [39.99966653624293, ""process_4""], [17.099417990416395, ""process_5""], [36.86059038912098, ""process_37""], [41.6037520612604, ""process_27""], [23.049054121492507, ""process_10""], [23.38797409631866, ""process_30""], [32.962495577492625, ""process_17""]]"
user_74,"[[16.534291022752964, ""process_36""], [36.926947229747675, ""process_44""], [40.147372909487935, ""process_4""], [15.416610953551789, ""process_32""], [8.560438759781142, ""process_1""], [29.813252828381337, ""process_17""]]"
user_74,"[[14.968875881164156, ""process_47""], [16.087760286395778, ""process_5""], [35.13197246371631, ""process_38""], [37.27713574588874, ""process_35""], [15.913906252447815, ""process_36""], [38.24785663533596, ""process_25""], [39.69594860829823, ""process_49""]]"
user_74,"[[13.73413140826672, ""process_44""], [17.157674219136986, ""process_5""], [8.864463240153086, ""process_48""], [16.79363783685711, ""process_19""], [35.89106797758381, ""process_6""], [38.73294781134548, ""process_9""], [17.295350049810605, ""process_33""]]"
user_74,"[[15.437521371908094, ""process_5""], [38.05173256441747, ""process_24""], [39.63008235837981, ""process_49""], [22.82391404415091, ""process_39""], [32.77102660065431, ""process_49""]]"
user_74,"[[38.858258490860784, ""process_23""], [15.936533240601305, ""process_9""], [10.34601648547964, ""process_14""], [34.598553171963694, ""process_39""], [30.348566209437113, ""process_47""], [24.189579085397373, ""process_9""]]"
user_74,"[[36.06856006810627, ""process_25""], [39.40068553885067, ""process_23""], [17.920786224358878, ""process_5""], [9.711660933380788, ""process_32""], [40.588488428556836, ""process_35""], [17.52207432548275, ""process_33""]]"
user_74,"[[12.789064123865469, ""process_28""], [18.66707806162767, ""process_33""], [10.87110088932421, ""process_1""], [31.1148898870663, ""process_22""], [22.6096847888581, ""process_8""]]"
user_74,"[[41.83512025562847, ""process_4""], [15.76567589549114, ""process_33""], [35.71556563688885, ""process_25""], [40.062246679728965, ""process_44""], [16.205640290547787, ""process_19""], [13.50818632753872, ""process_47""], [30.90625753066026, ""process_17""]]"
user_74,"[[16.19227044309531, ""process_37""], [8.658238481814697, ""process_36""], [39.07516893053577, ""process_36""], [17.08779178553303, ""process_36""], [10.033747626126608, ""process_25""], [17.03828365127487, ""process_26""], [9.541578242878897, ""process_1""]]"
user_74,"[[39.6754130807137, ""process_4""], [18.462822211548197, ""process_36""], [10.06645063243239, ""process_40""], [41.50489369565199, ""process_23""], [17.175187054272197, ""process_1""], [11.079497058880984, ""process_32""]]"
user_74,"[[13.289186949800047, ""process_9""], [16.362300807543836, ""process_5""], [10.180419497004753, ""process_1""], [39.9435872247858, ""process_49""], [14.762828252639379, ""process_19""]]"
user_74,"[[36.38052419333305, ""process_38""], [40.05122535379184, ""process_9""], [15.550336679796073, ""process_33""], [8.528540759764104, ""process_32""], [41.17434622567226, ""process_35""], [15.742868702489329, ""process_33""], [9.940658111229078, ""process_32""]]"
user_75,"[[14.550039849896905, ""process_8""], [16.871863086880026, ""process_2""], [9.550477994903343, ""process_14""], [40.448954374828176, ""process_23""], [23.72009218317688, ""process_27""], [22.927245947443843, ""process_46""]]"
user_75,"[[37.31777903929549, ""process_37""], [40.6706728395718, ""process_23""], [16.81085109212216, ""process_1""], [36.74139350234842, ""process_37""], [40.1752249266424, ""process_49""], [17.824444204357825, ""process_5""]]"
user_75,"[[12.771771270870433, ""process_47""], [16.552755664654597, ""process_26""], [11.013954534762556, ""process_22""], [15.489284296747176, ""process_19""], [11.13849856568342, ""process_48""]]"
user_75,"[[41.125131274713056, ""process_4""], [16.21529939730521, ""process_36""], [37.629949583076275, ""process_21""], [40.45507418769369, ""process_46""], [12.242025243247888, ""process_16""]]"
user_75,"[[37.22926010424953, ""process_21""], [41.01732109519957, ""process_4""], [16.411709577773, ""process_19""], [9.890149472767925, ""process_33""], [17.863665645083696, ""process_36""]]"
